match id,dataset_type,win_pred_team_id,win_pred_score,indep_feat_id1,indep_feat_id2,indep_feat_id3,indep_feat_id4,indep_feat_id5,indep_feat_id6,indep_feat_id7,indep_feat_id8,indep_feat_id9,indep_feat_id10,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr
9516429,r1,36014,0.8081759,0,81.0,0.4285714285714285,-7.323717948717956,186.5,1.1761194361194356,164.66666666666666,0.7443251929713296,50.0,1,XGBoost,No,100,6,0.01
9516401,r1,48334,0.90947646,1,0.024390243902439,0.6666666666666666,-8.71794871794873,148.11111111111111,-2.5636749361749365,172.06666666666666,0.6998255864142158,0.0,0,XGBoost,No,100,6,0.01
9256554,r1,48,0.85521275,0,1.9523809523809523,0.6470588235294118,-22.161904761904736,180.83333333333331,-2.851720422434708,161.0,0.7954377619319226,0.0,1,XGBoost,No,100,6,0.01
9516359,r1,36014,0.542424,0,21.0,1.7272727272727273,17.166666666666657,186.5,-1.957915356248689,171.06666666666666,1.2336029183348403,66.67,1,XGBoost,No,100,6,0.01
9516338,r1,30414,0.9061163,0,0.5061728395061729,1.3076923076923077,5.468559837728179,154.73333333333332,-1.1850712680176976,170.93333333333334,1.4244706367261961,0.0,1,XGBoost,No,100,6,0.01
9539725,r1,62,0.8357699,1,3.857142857142857,1.7142857142857142,-0.010101010101010388,139.46666666666667,-0.3100058275058295,156.73333333333332,0.6483446951920538,100.0,0,XGBoost,No,100,6,0.01
9539718,r1,62,0.9476595,1,3.857142857142857,2.8,-0.010101010101010388,139.46666666666667,-1.2739235764235781,156.73333333333332,0.727341641510789,100.0,0,XGBoost,No,100,6,0.01
9484705,r1,40550,0.7584402,1,1.4878048780487805,0.8333333333333334,0.125,156.4,-2.099043595293594,195.86666666666667,0.9320090323749114,25.0,0,XGBoost,No,100,6,0.01
9484698,r1,40578,0.50093424,0,1.4878048780487805,0.6428571428571429,5.23026315789474,156.4,1.2600423187923182,195.86666666666667,0.6632336294290512,60.0,1,XGBoost,No,100,6,0.01
9459820,r1,188,0.846529,0,1.975609756097561,1.0588235294117647,37.53535353535355,152.13333333333333,2.4356460900210912,169.73333333333332,3.0668142800614904,50.0,1,XGBoost,No,100,6,0.01
9484649,r1,40550,0.88167787,1,2.9047619047619047,1.0,7.988636363636374,187.5,-0.20828560328560286,186.06666666666663,0.7845908652316809,100.0,0,XGBoost,No,100,6,0.01
9484621,r1,40578,0.8382047,0,0.3442622950819672,0.5,-2.758373205741634,0.0,0.6332828282828284,174.86666666666667,0.4934060020986724,25.0,1,XGBoost,No,100,6,0.01
9484607,r1,40564,0.65955544,1,0.6721311475409836,0.5714285714285714,-11.33223684210526,0.0,1.5300793650793647,164.4,0.5782262209528581,0.0,0,XGBoost,No,100,6,0.01
9484593,r1,40550,0.731853,0,1.4878048780487805,1.0,16.5625,0.0,-0.36892567749710636,185.4,1.1709938712168886,80.0,1,XGBoost,No,100,6,0.01
9484523,r1,44904,0.8673626,0,1.4878048780487805,1.4,2.0,142.5,1.4245144538001675,170.8,1.5653707686412859,60.0,1,XGBoost,No,100,6,0.01
9457664,r1,42573,0.56135607,1,61.0,2.0,-13.333333333333314,148.6,0.5205583702012291,167.26666666666668,1.7451882893901143,100.0,0,XGBoost,No,100,6,0.01
9407782,r1,48943,0.86121875,1,1.0,0.6666666666666666,-69.5,168.5,1.3352641802641791,138.71428571428572,1.2545998522194952,100.0,0,XGBoost,No,100,6,0.01
9457608,r1,35790,0.96016693,0,0.2592592592592592,0.5,-12.266666666666652,152.33333333333334,-1.0741774891774902,152.9,0.3521886710071439,0.0,1,XGBoost,No,100,6,0.01
9440563,r1,48,0.5021694,1,0.3442622950819672,1.0,-3.945736434108511,145.625,1.320993094207382,171.46666666666667,1.317598606283385,20.0,0,XGBoost,No,100,6,0.01
9272773,r1,33963,0.7512464,0,2.9047619047619047,0.9090909090909092,-2.920000000000016,133.41666666666666,1.3748054723054723,155.13333333333333,0.799333449211585,50.0,1,XGBoost,No,100,6,0.01
9388525,r1,17653,0.90624213,0,0.7530864197530864,0.9090909090909092,4.791666666666657,152.8,-0.38645669916503156,159.73333333333332,1.4029997746624472,60.0,1,XGBoost,No,100,6,0.01
9457538,r1,40452,0.6832173,0,1.0,0.7142857142857143,-14.333333333333314,149.5,0.20020517291350615,153.88888888888889,0.7439185284742559,50.0,1,XGBoost,No,100,6,0.01
9407733,r1,48733,0.5039446,0,1.4878048780487805,1.181818181818182,12.698412698412682,143.25,-1.3865527373860722,144.2,1.3567327175463955,0.0,1,XGBoost,No,100,6,0.01
9272745,r1,33928,0.90656936,0,2.463414634146341,0.8666666666666667,-10.03484848484851,152.78571428571428,0.9297831236224097,166.73333333333332,0.7282350578101461,50.0,1,XGBoost,No,100,6,0.01
9272738,r1,33935,0.94151795,0,1.0,0.6,-0.161481481481502,142.86666666666667,4.168585026085026,157.13333333333333,0.8393751596963313,100.0,1,XGBoost,No,100,6,0.01
9388511,r1,17583,0.7751018,0,1.9523809523809523,0.7777777777777778,-4.29220779220779,139.0,0.7601119019869023,149.46666666666667,1.1296551187982056,100.0,1,XGBoost,No,100,6,0.01
9407705,r1,48950,0.77970797,0,0.803921568627451,0.4761904761904761,20.19999999999999,122.75,2.6502057510390857,145.6,0.5612746272830541,100.0,1,XGBoost,No,100,6,0.01
9457510,r1,47529,0.99819654,0,3.857142857142857,2.2,1.0,157.96153846153845,-0.48124722499722417,164.83333333333334,2.4073888675546318,0.0,1,XGBoost,No,100,6,0.01
9388497,r1,18570,0.7820948,0,2.9047619047619047,0.4444444444444444,8.599999999999994,134.85,-0.2654415029415036,160.8,0.5564471735536479,66.67,1,XGBoost,No,100,6,0.01
9272703,r1,33942,0.74980736,1,3.857142857142857,1.1,-4.638518518518509,156.70833333333334,0.36020091020091005,158.2,1.2371204581438158,33.33,0,XGBoost,No,100,6,0.01
9457482,r1,40298,0.78657097,0,1.4878048780487805,0.1666666666666666,26.599999999999994,152.86363636363637,-3.229132950382949,170.85714285714286,0.2986823954791356,100.0,1,XGBoost,No,100,6,0.01
9457475,r1,35790,0.61793363,0,4.809523809523809,0.7142857142857143,-2.1500000000000057,152.86363636363637,-2.6136440642690655,176.0,1.5155416295016644,0.0,1,XGBoost,No,100,6,0.01
9272682,r1,33921,0.8361211,0,1.0,0.7692307692307693,-0.8923076923076678,154.93333333333334,-0.7300452325452333,164.06666666666666,1.0387261051929888,66.67,1,XGBoost,No,100,6,0.01
9388490,r1,18360,0.867614,1,2.9047619047619047,1.25,-13.466386554621835,181.78571428571428,-1.31442384004884,160.8,1.1235374186940963,100.0,0,XGBoost,No,100,6,0.01
9457447,r1,40298,0.82839304,0,1.975609756097561,0.9090909090909092,21.25,157.0,-1.5789581846724703,158.1818181818182,0.6772157275286302,66.67,1,XGBoost,No,100,6,0.01
9407635,r1,48943,0.8432041,0,101.0,0.8181818181818182,7.5,175.25,0.4105073938407271,193.0,1.382904079275216,100.0,1,XGBoost,No,100,6,0.01
9457419,r1,35790,0.93696684,0,1.2469135802469136,0.7,-38.5,149.13333333333333,-3.4766484749818094,176.0,1.1583515791630241,0.0,1,XGBoost,No,100,6,0.01
9457426,r1,40452,0.7695686,0,0.6721311475409836,0.8,12.166666666666657,149.13333333333333,0.3802677877677878,178.0,1.4480080769189436,0.0,1,XGBoost,No,100,6,0.01
9272626,r1,33942,0.5976293,0,0.6721311475409836,1.25,3.385185185185179,156.96666666666667,-0.3497591297591294,168.6,0.8928489646127246,50.0,1,XGBoost,No,100,6,0.01
9272605,r1,33921,0.54797983,0,0.2592592592592592,0.5454545454545454,1.8799999999999955,142.60714285714286,-1.7947846597846597,159.26666666666668,1.3318157788571598,20.0,1,XGBoost,No,100,6,0.01
9272598,r1,33942,0.7279158,0,0.6721311475409836,1.0,17.068518518518516,158.71428571428572,-1.8177824952824952,183.33333333333331,1.3406703535732678,66.67,1,XGBoost,No,100,6,0.01
9457377,r1,40424,0.7758903,0,41.0,0.1428571428571428,31.400000000000006,140.9,2.0096031746031744,158.6,0.5564457343700543,100.0,1,XGBoost,No,100,6,0.01
9440500,r1,69,0.81394356,0,1.0,0.7142857142857143,-24.214553638409598,154.95,-1.474063991563991,159.06666666666666,0.7949547753366888,40.0,1,XGBoost,No,100,6,0.01
9440493,r1,69,0.68307155,0,1.0,1.3125,24.214553638409598,164.46666666666667,1.5340639915639915,170.73333333333332,1.4123463309528028,60.0,1,XGBoost,No,100,6,0.01
9272549,r1,33956,0.960184,1,0.3442622950819672,0.2857142857142857,-5.315151515151513,162.63636363636363,-0.36339923964924026,159.26666666666668,0.7280111818386927,25.0,0,XGBoost,No,100,6,0.01
9272542,r1,33942,0.6701814,1,0.5061728395061729,0.9230769230769232,-4.642857142857139,158.71428571428572,1.2487802937802943,158.13333333333333,0.7863114394136385,0.0,0,XGBoost,No,100,6,0.01
9272514,r1,33935,0.55559695,1,1.0,0.9090909090909092,0.9876923076923276,142.60714285714286,-2.059764471639472,172.2,0.7227426338832135,0.0,0,XGBoost,No,100,6,0.01
9272507,r1,33921,0.57366383,0,1.0,1.3333333333333333,2.920000000000016,140.16666666666666,1.9836518111518116,166.73333333333332,1.0089862818701711,50.0,1,XGBoost,No,100,6,0.01
9388392,r1,18570,0.8500361,0,3.857142857142857,0.4705882352941176,-35.49019607843135,169.0,1.2252532168008354,162.33333333333334,1.747546686136685,66.67,1,XGBoost,No,100,6,0.01
9272493,r1,33963,0.5802832,1,1.0,0.6153846153846154,-2.920000000000016,138.875,-2.3202638102638105,159.26666666666668,0.9894595362358466,50.0,0,XGBoost,No,100,6,0.01
9272472,r1,33928,0.69088256,1,0.5121951219512195,0.4545454545454545,-2.0,152.16666666666666,0.9630294705294702,178.53333333333333,1.0810858705394757,66.67,0,XGBoost,No,100,6,0.01
9272458,r1,33935,0.97004807,1,1.0,1.0909090909090908,-7.523809523809518,155.0,2.0140501859251865,175.13333333333333,1.345317304915799,100.0,0,XGBoost,No,100,6,0.01
9271807,r1,47487,0.6351212,0,0.5061728395061729,0.6,-10.307692307692292,132.0,-1.7844790394790389,158.2,1.3138584811998693,0.0,1,XGBoost,No,100,6,0.01
9271800,r1,47487,0.747023,0,1.4878048780487805,1.1428571428571428,1.1880341880341803,132.0,1.2489457764457752,148.33333333333334,0.792105545071267,50.0,1,XGBoost,No,100,6,0.01
9272444,r1,33942,0.50494736,1,0.024390243902439,0.6363636363636364,1.7185185185184935,137.14285714285714,-2.9679478854478862,160.8,1.0877862477826554,60.0,0,XGBoost,No,100,6,0.01
9271779,r1,47494,0.68095887,1,1.9523809523809523,1.375,18.666666666666657,130.8,1.4860128760128761,155.06666666666666,1.6302993558693277,50.0,0,XGBoost,No,100,6,0.01
9272388,r1,33956,0.9605852,1,1.4878048780487805,0.8823529411764706,-3.648484848484827,155.96666666666667,-1.4650667388167395,161.6,0.6799707341046575,25.0,0,XGBoost,No,100,6,0.01
9271730,r1,47501,0.9901164,1,1.3278688524590163,0.9090909090909092,23.85714285714286,163.66666666666666,-3.710857475857476,154.30769230769232,1.3611979972720836,33.33,0,XGBoost,No,100,6,0.01
9271695,r1,47501,0.7843605,0,2.9047619047619047,0.9090909090909092,21.897435897435884,162.0,2.5714532689532685,156.15384615384616,0.9403530276567608,100.0,1,XGBoost,No,100,6,0.01
9087231,r1,34,0.97247845,0,1.0,0.6875,-33.42982456140351,158.0,-0.06769338686005355,122.6153846153846,0.33997454787372383,0.0,1,XGBoost,No,100,6,0.01
9331398,r1,11591,0.9529006,0,1.3278688524590163,0.2,-29.5,165.1,-0.4605619380619381,138.07142857142858,0.1581442684310693,0.0,1,XGBoost,No,100,6,0.01
9087210,r1,48,0.8796422,0,1.4878048780487805,2.833333333333333,17.521212121212102,156.33333333333334,3.5015487686916265,170.33333333333334,1.9323347348394655,100.0,1,XGBoost,No,100,6,0.01
9331377,r1,11591,0.74501693,1,1.0,0.7333333333333333,-4.25,160.0,0.1953547642833353,174.6,0.42267118312413027,0.0,0,XGBoost,No,100,6,0.01
9087168,r1,27,0.9842397,0,1.4878048780487805,2.833333333333333,2.411764705882348,163.875,1.3645133041561612,161.6,2.0801864257925256,0.0,1,XGBoost,No,100,6,0.01
9331335,r1,14454,0.91017354,0,1.0,6.0,8.349999999999994,158.3181818181818,1.703336407860217,144.83333333333334,4.1419184159741995,0.0,1,XGBoost,No,100,6,0.01
9087147,r1,76,0.9338983,1,0.2079207920792079,0.8,-10.68421052631578,163.875,-0.7815134865134867,146.06666666666666,1.0587609152957556,50.0,0,XGBoost,No,100,6,0.01
9087140,r1,48,0.9683655,1,1.0,1.2142857142857142,20.268817204301087,154.5,4.706733821733823,166.66666666666666,2.1790208276841696,0.0,0,XGBoost,No,100,6,0.01
9344383,r1,23750,0.9698758,1,0.2592592592592592,1.3333333333333333,6.612500000000011,149.04545454545453,-1.796993117112165,160.2,0.6666637719962861,100.0,0,XGBoost,No,100,6,0.01
9087112,r1,55,0.73008966,1,2.463414634146341,2.0,92.77906976744185,154.71428571428572,-0.5974091979449119,171.73333333333332,4.0321809146448135,0.0,0,XGBoost,No,100,6,0.01
9087091,r1,20,0.6892863,0,0.4059405940594059,0.25,-8.694444444444457,166.06666666666666,-1.1737412983841553,162.2,0.3864084811745017,0.0,1,XGBoost,No,100,6,0.01
9344362,r1,22763,0.842098,1,0.5121951219512195,0.8,4.08391608391608,145.77777777777777,-2.7362694547515964,143.33333333333334,0.5597379856348335,66.67,0,XGBoost,No,100,6,0.01
9344355,r1,23750,0.9338328,0,0.7530864197530864,0.6,161.25,145.77777777777777,-1.5232708770506393,152.66666666666666,1.8538608753856465,50.0,1,XGBoost,No,100,6,0.01
9087042,r1,27,0.92065835,0,1.975609756097561,1.0555555555555556,3.421568627450995,154.71428571428572,1.7294164169164166,166.66666666666666,0.8622560023122323,40.0,1,XGBoost,No,100,6,0.01
9331216,r1,14454,0.94107836,1,1.4878048780487805,0.8571428571428571,-18.638888888888886,125.85714285714286,0.7027051420801422,135.28571428571428,0.3537697721139197,0.0,0,XGBoost,No,100,6,0.01
9344313,r1,23113,0.628298,0,1.0,0.8,-2.0,152.28571428571428,-1.6504895897753045,160.2,1.1189877629733989,0.0,1,XGBoost,No,100,6,0.01
9344306,r1,23750,0.7725128,1,1.975609756097561,2.0,20.6875,152.28571428571428,0.33713263588263587,144.5,1.2565560794195572,100.0,0,XGBoost,No,100,6,0.01
9087007,r1,41,0.64892095,1,0.2079207920792079,1.5555555555555556,12.611764705882337,159.4375,1.6068839493839508,174.93333333333334,2.8877312521938268,0.0,0,XGBoost,No,100,6,0.01
9331055,r1,11465,0.57079136,1,1.0,0.4,-42.099999999999994,157.69230769230768,3.1766369047619047,112.1,0.5791221907786056,0.0,0,XGBoost,No,100,6,0.01
